date,county,fips,population,cases,new_cases,new_cases_avg,new_cases_100k,new_cases_100k_avg,deaths,new_deaths,new_deaths_avg,new_tests,new_tests_avg,pos,pos_avg,inpatient_percent_occupied,icu_percent_occupied
2020-11-06,harford,24025,251025,3948,75,42.714285714285715,29.877502240812667,17.015948895243785,82,0,0,1052,880.1428571428571,0.077,0.054000000000000006,0.9147982062780269,0.8892617449664431
2020-11-06,howard,24027,315327,6195,63,37.857142857142854,19.97925962572187,12.005677552871418,129,0,0.42857142857142855,2189,1538,0.0315,0.0316,0.6433774834437086,0.5333333333333333
2020-11-06,kent,24029,19593,354,1,1.5714285714285714,5.103863624763946,8.020357124629058,26,0,0.14285714285714285,130,87,0.0077,0.014499999999999999,0.4166666666666667,NA
2020-11-06,montgomery,24031,1040133,26996,219,166.42857142857142,21.054999697154113,16.0007010092528,886,4,2,7547,5523.714285714285,0.0363,0.036000000000000004,0.8239820455274127,0.7415952537903758
2020-11-06,prince_georges,24033,906202,34070,249,161.85714285714286,27.477317419295034,17.861044541630108,869,4,1.4285714285714286,4422,3745,0.0676,0.053899999999999997,0.7258179594332892,0.8566176470588235
2020-11-06,queen_annes,24035,49355,826,4,4,8.104548677945496,8.104548677945496,26,0,0,128,127,0.0391,0.0471,NA,NA
2020-11-06,somerset,24039,25737,484,8,7,31.083653883514007,27.198197148074755,6,0,0,115,146.42857142857142,0.0783,0.08109999999999999,NA,NA
2020-11-06,st_marys,24037,111531,1558,29,8.142857142857142,26.00173942670648,7.300981021291967,60,0,0.14285714285714285,660,396.85714285714283,0.053,0.0233,0.8694362017804156,0.7462686567164178
2020-11-06,talbot,24041,37211,668,0,2,0,5.374754776813307,6,0,0,142,162,0.006999999999999999,0.018000000000000002,0.44268292682926824,0.53
2020-11-06,washington,24043,149811,2514,35,26.714285714285715,23.36277042406766,17.8319921195945,47,0,0.2857142857142857,798,669.2857142857143,0.0564,0.0453,0.9339991315675206,0.7374999999999999
2020-11-06,wicomico,24045,102172,2647,19,15.428571428571429,18.596092863015308,15.100586685756792,52,0,0.14285714285714285,731,523.5714285714286,0.0274,0.0354,0.598546511627907,0.437037037037037
2020-11-06,worcester,24047,51564,1268,10,6.571428571428571,19.393375223023813,12.744218003701365,31,0,0,201,221.14285714285714,0.044800000000000006,0.0394,0.5535714285714286,0.6625
2020-11-07,allegany,24001,71977,1023,51,36.714285714285715,70.8559678786279,51.00835782859207,26,0,0.2857142857142857,794,528.8571428571429,0.0605,0.07440000000000001,0.9622857142857143,0.39285714285714285
2020-11-07,anne_arundel,24003,567696,12970,175,109.71428571428571,30.826357768946757,19.326238993102947,283,0,0.7142857142857143,4040,2521.4285714285716,0.050499999999999996,0.0489,0.9281875915974597,0.7582260371959942
2020-11-07,baltimore,24005,827625,22267,221,178.57142857142858,26.702914967527565,21.576369560057824,683,2,1.4285714285714286,5724,4389.428571428572,0.0426,0.048,0.9036830486813058,0.8036053130929791
2020-11-07,baltimore_city,24510,614700,19065,241,155.57142857142858,39.2061168049455,25.308512863417697,515,4,1.5714285714285714,5663,3974,0.0512,0.0526,0.8022756083232848,0.8468486157471039
2020-11-07,calvert,24009,91082,1270,5,9.428571428571429,5.489558859050087,10.351739562780164,29,0,0,188,260,0.037200000000000004,0.0341,0.9050279329608938,0.9696969696969698
2020-11-07,caroline,24011,32875,777,3,2.4285714285714284,9.125475285171103,7.387289516567083,8,0,0,190,129.71428571428572,0.0263,0.0374,NA,NA
2020-11-07,carroll,24013,167522,2421,25,18.142857142857142,14.923413044256874,10.830134037832131,130,0,0.14285714285714285,941,616.4285714285714,0.0276,0.0334,0.9576333089846603,0.7833333333333333
2020-11-07,cecil,24015,102517,1459,20,12.428571428571429,19.50895948964562,12.12342482570835,36,0,0,761,404.14285714285717,0.0263,0.0338,0.742216687422167,0.4893617021276595
2020-11-07,charles,24017,157671,3419,42,27.571428571428573,26.637745685636546,17.486683392271612,102,0,0,773,545.4285714285714,0.0608,0.0542,0.7355679702048417,0.925
2020-11-07,dorchester,24019,32261,858,10,5.285714285714286,30.99717925668764,16.38422332139204,12,0,0,324,186,0.037000000000000005,0.0481,NA,NA
2020-11-07,frederick,24021,248472,5116,47,37,18.915612221900254,14.891013876815094,140,0,0.14285714285714285,1465,1045.142857142857,0.0362,0.0451,0.7063025210084033,0.6789473684210526
2020-11-07,garrett,24023,29376,174,2,3.4285714285714284,6.8082788671023975,11.671335200746967,1,0,0,224,109.42857142857143,0.0089,0.0634,NA,NA
2020-11-07,harford,24025,251025,3999,51,45.57142857142857,20.316701523752613,18.154139456798553,83,1,0.14285714285714285,1389,964.4285714285714,0.0432,0.0536,0.9147982062780269,0.8892617449664431
2020-11-07,howard,24027,315327,6261,66,43.142857142857146,20.930652941232434,13.681941965913843,128,0,0.42857142857142855,1630,1557.5714285714287,0.044199999999999996,0.0347,0.6433774834437086,0.5333333333333333
2020-11-07,kent,24029,19593,355,1,1.2857142857142858,5.103863624763946,6.562110374696502,26,0,0.14285714285714285,130,89.71428571428571,0.0077,0.0069,0.4166666666666667,NA
2020-11-07,montgomery,24031,1040133,27169,173,168,16.632488345240464,16.151780589597678,888,2,2.142857142857143,5201,5488.428571428572,0.042300000000000004,0.037200000000000004,0.8239820455274127,0.7415952537903758
2020-11-07,prince_georges,24033,906202,34246,176,162.14285714285714,19.421718336529825,17.892573305163435,869,0,0.8571428571428571,4191,3630.714285714286,0.053399999999999996,0.0555,0.7258179594332892,0.8566176470588235
2020-11-07,queen_annes,24035,49355,835,9,4.714285714285714,18.23523452537737,9.551789513292906,26,0,0,221,137.85714285714286,0.054299999999999994,0.052000000000000005,NA,NA
2020-11-07,somerset,24039,25737,489,5,7.285714285714286,19.427283677196254,28.30832764391454,7,1,0.14285714285714285,148,132.14285714285714,0.1081,0.0931,NA,NA
2020-11-07,st_marys,24037,111531,1571,13,9.571428571428571,11.655952156799454,8.581854884676522,60,0,0.14285714285714285,343,409.42857142857144,0.0496,0.0281,0.8694362017804156,0.7462686567164178
2020-11-07,talbot,24041,37211,670,2,1.8571428571428572,5.374754776813307,4.990843721326643,6,0,0,310,156.85714285714286,0.0161,0.0182,0.44268292682926824,0.53
2020-11-07,washington,24043,149811,2557,43,28.428571428571427,28.702832235283122,18.97629107914067,47,0,0.2857142857142857,905,618.1428571428571,0.0552,0.049699999999999994,0.9339991315675206,0.7374999999999999
2020-11-07,wicomico,24045,102172,2671,24,16.714285714285715,23.48980151117723,16.358968909569857,52,0,0.14285714285714285,358,464.14285714285717,0.067,0.0412,0.598546511627907,0.437037037037037
2020-11-07,worcester,24047,51564,1273,5,5.714285714285714,9.696687611511907,11.081928698870751,31,0,0,406,206.71428571428572,0.0148,0.0378,0.5535714285714286,0.6625
2020-11-08,allegany,24001,71977,1051,28,39.42857142857143,38.90131569807021,54.77940373809888,26,0,0.2857142857142857,598,577.7142857142857,0.0535,0.077,0.9622857142857143,0.39285714285714285
2020-11-08,anne_arundel,24003,567696,13067,97,115.85714285714286,17.086609734787633,20.408307061727204,283,0,0.2857142857142857,2051,2487.285714285714,0.0492,0.051699999999999996,0.9281875915974597,0.7582260371959942
2020-11-08,baltimore,24005,827625,22427,160,176.14285714285714,19.33242712581181,21.28293093404104,684,1,1.2857142857142858,3517,4227.714285714285,0.0535,0.0493,0.9036830486813058,0.8036053130929791
2020-11-08,baltimore_city,24510,614700,19196,131,156.57142857142858,21.311208719700666,25.47119384601083,515,0,1.2857142857142858,3388,3768.5714285714284,0.0466,0.0547,0.8022756083232848,0.8468486157471039
2020-11-08,calvert,24009,91082,1274,4,8.857142857142858,4.391647087240069,9.724361407460155,29,0,0,187,256.7142857142857,0.0374,0.0334,0.9050279329608938,0.9696969696969698
2020-11-08,caroline,24011,32875,778,1,1.8571428571428572,3.041825095057034,5.649103747963063,9,1,0.14285714285714285,175,135.28571428571428,0.005699999999999999,0.027999999999999997,NA,NA
2020-11-08,carroll,24013,167522,2451,30,21.428571428571427,17.908095653108248,12.791496895077321,130,0,0,548,624.1428571428571,0.056600000000000004,0.0388,0.9576333089846603,0.7833333333333333
2020-11-08,cecil,24015,102517,1466,7,12.142857142857142,6.828135821375967,11.844725404427697,36,0,0,479,412,0.0271,0.034,0.742216687422167,0.4893617021276595
2020-11-08,charles,24017,157671,3443,24,28,15.221568963220884,17.7584971237577,102,0,0,428,531.2857142857143,0.06309999999999999,0.0567,0.7355679702048417,0.925
2020-11-08,dorchester,24019,32261,869,11,5.714285714285714,34.0968971823564,17.712673860964365,13,1,0.14285714285714285,363,177,0.0331,0.049400000000000006,NA,NA
2020-11-08,frederick,24021,248472,5166,50,36.714285714285715,20.122991725425802,14.776025352669803,140,0,0.14285714285714285,1390,1096,0.0482,0.0434,0.7063025210084033,0.6789473684210526
2020-11-08,garrett,24023,29376,181,7,4.428571428571429,23.82897603485839,15.075474634298166,1,0,0,107,115.71428571428571,0.0935,0.0745,NA,NA
2020-11-08,harford,24025,251025,4076,77,50,30.674235633901006,19.918334827208444,84,1,0.2857142857142857,965,986.1428571428571,0.0922,0.057300000000000004,0.9147982062780269,0.8892617449664431
2020-11-08,howard,24027,315327,6302,41,44.857142857142854,13.002375311977726,14.225595289062738,129,1,0.2857142857142857,1374,1577.2857142857142,0.032799999999999996,0.0344,0.6433774834437086,0.5333333333333333
2020-11-08,kent,24029,19593,355,0,1,0,5.103863624763946,26,0,0.14285714285714285,90,91.14285714285714,0,0.0051,0.4166666666666667,NA
2020-11-08,montgomery,24031,1040133,27342,173,175.42857142857142,16.632488345240464,16.86597496940982,889,1,2.2857142857142856,6295,5656.285714285715,0.033,0.0375,0.8239820455274127,0.7415952537903758
2020-11-08,prince_georges,24033,906202,34384,138,162.28571428571428,15.228392786597249,17.908337686930096,870,1,1,4796,3679.8571428571427,0.034,0.0552,0.7258179594332892,0.8566176470588235
2020-11-08,queen_annes,24035,49355,837,2,4.714285714285714,4.052274338972748,9.551789513292906,26,0,0,139,138.85714285714286,0.0144,0.0487,NA,NA
2020-11-08,somerset,24039,25737,492,3,7.571428571428571,11.656370206317751,29.418458139754325,7,0,0.14285714285714285,238,133.57142857142858,0.0252,0.09359999999999999,NA,NA
2020-11-08,st_marys,24037,111531,1591,20,12,17.932234087383776,10.759340452430266,60,0,0.14285714285714285,366,394.7142857142857,0.0546,0.0349,0.8694362017804156,0.7462686567164178
2020-11-08,talbot,24041,37211,673,3,2,8.06213216521996,5.374754776813307,6,0,0,270,171.28571428571428,0.0222,0.0189,0.44268292682926824,0.53
2020-11-08,washington,24043,149811,2612,55,33.42857142857143,36.71292495210632,22.313829711150333,47,0,0.14285714285714285,1560,753.5714285714286,0.040999999999999995,0.0499,0.9339991315675206,0.7374999999999999
2020-11-08,wicomico,24045,102172,2687,16,16.428571428571427,15.659867674118155,16.079328415389178,52,0,0.14285714285714285,619,499,0.0323,0.0382,0.598546511627907,0.437037037037037
2020-11-08,worcester,24047,51564,1276,3,4.857142857142857,5.818012566907145,9.419639394040138,31,0,0,219,187.14285714285714,0.0137,0.0361,0.5535714285714286,0.6625
2020-11-09,allegany,24001,71977,1119,68,46.857142857142854,94.47462383817052,65.1001609641175,26,0,0.2857142857142857,633,588.8571428571429,0.1185,0.0916,0.9622857142857143,0.39285714285714285
2020-11-09,anne_arundel,24003,567696,13224,157,123.28571428571429,27.65564668414081,21.71685449355188,283,0,0.14285714285714285,2560,2506.714285714286,0.0699,0.0546,0.9281875915974597,0.7582260371959942
2020-11-09,baltimore,24005,827625,22668,241,188.42857142857142,29.11946835825404,22.767385159773017,686,2,1.4285714285714286,3408,4095.714285714286,0.07980000000000001,0.055,0.9036830486813058,0.8036053130929791
2020-11-09,baltimore_city,24510,614700,19358,162,163.85714285714286,26.35431918008785,26.65644100490367,517,2,1.5714285714285714,2578,3494,0.069,0.06,0.8022756083232848,0.8468486157471039
2020-11-09,calvert,24009,91082,1283,9,9.571428571428571,9.881205946290157,10.508584101610166,29,0,0,259,264,0.038599999999999995,0.0355,0.9050279329608938,0.9696969696969698
2020-11-09,caroline,24011,32875,781,3,2,9.125475285171103,6.083650190114068,9,0,0.14285714285714285,84,128.14285714285714,0.047599999999999996,0.0326,NA,NA
2020-11-09,carroll,24013,167522,2474,23,23.285714285714285,13.729540000716325,13.900093292650688,130,0,0,805,678.8571428571429,0.0286,0.0384,0.9576333089846603,0.7833333333333333
2020-11-09,cecil,24015,102517,1473,7,11.857142857142858,6.828135821375967,11.566025983147046,36,0,0,276,387.7142857142857,0.0362,0.0347,0.742216687422167,0.4893617021276595
2020-11-09,charles,24017,157671,3484,41,31.571428571428573,26.00351364550234,20.023611552808426,102,0,0,498,545.4285714285714,0.0863,0.0632,0.7355679702048417,0.925
2020-11-09,dorchester,24019,32261,873,4,5.714285714285714,12.398871702675056,17.712673860964365,13,0,0.14285714285714285,48,165.42857142857142,0.0833,0.057699999999999994,NA,NA
2020-11-09,frederick,24021,248472,5211,45,39.285714285714285,18.110692552883222,15.810922069977416,140,0,0.14285714285714285,1100,1151.2857142857142,0.0482,0.0431,0.7063025210084033,0.6789473684210526
2020-11-09,garrett,24023,29376,189,8,5,27.23311546840959,17.020697167755994,1,0,0,116,127.42857142857143,0.069,0.0632,NA,NA
2020-11-09,harford,24025,251025,4130,54,54.714285714285715,21.51180161338512,21.796349253773812,84,0,0.2857142857142857,823,954.4285714285714,0.068,0.0634,0.9147982062780269,0.8892617449664431
2020-11-09,howard,24027,315327,6376,74,51,23.46770178259394,16.173686363679607,129,0,0.2857142857142857,1255,1531.2857142857142,0.0677,0.0391,0.6433774834437086,0.5333333333333333
2020-11-09,kent,24029,19593,355,0,1,0,5.103863624763946,26,0,0.14285714285714285,41,88.28571428571429,0,0.0051,0.4166666666666667,NA
2020-11-09,montgomery,24031,1040133,27546,204,181.28571428571428,19.61287643022575,17.429089768877084,892,3,2.5714285714285716,4548,5549.428571428572,0.0552,0.0405,0.8239820455274127,0.7415952537903758
2020-11-09,prince_georges,24033,906202,34589,205,175.57142857142858,22.62188783516258,19.374425191229832,871,1,1.1428571428571428,2493,3642.5714285714284,0.0943,0.0623,0.7258179594332892,0.8566176470588235
2020-11-09,queen_annes,24035,49355,840,3,4.857142857142857,6.078411508459123,9.84123768036239,26,0,0,100,137.42857142857142,0.04,0.050499999999999996,NA,NA
2020-11-09,somerset,24039,25737,495,3,6.285714285714286,11.656370206317751,24.42287090847529,7,0,0.14285714285714285,70,133.42857142857142,0.0571,0.0779,NA,NA
2020-11-09,st_marys,24037,111531,1601,10,13,8.966117043691888,11.655952156799454,60,0,0.14285714285714285,217,395,0.0507,0.0395,0.8694362017804156,0.7462686567164178
2020-11-09,talbot,24041,37211,674,1,1.7142857142857142,2.6873773884066536,4.606932665839978,6,0,0,82,160.85714285714286,0.012199999999999999,0.0179,0.44268292682926824,0.53
2020-11-09,washington,24043,149811,2632,20,34.142857142857146,13.350154528038663,22.790620944294574,47,0,0.14285714285714285,488,759.2857142857143,0.0635,0.054299999999999994,0.9339991315675206,0.7374999999999999
2020-11-09,wicomico,24045,102172,2714,27,17.714285714285715,26.426026700074384,17.337710639202243,52,0,0.14285714285714285,827,539.4285714285714,0.041100000000000005,0.0391,0.598546511627907,0.437037037037037
2020-11-09,worcester,24047,51564,1282,6,4.714285714285714,11.63602513381429,9.14259117656837,31,0,0,159,192.71428571428572,0.044000000000000004,0.0353,0.5535714285714286,0.6625
2020-11-10,allegany,24001,71977,1156,37,44.42857142857143,51.40531002959279,61.72606725561141,28,2,0.5714285714285714,476,561.5714285714286,0.084,0.08650000000000001,0.9622857142857143,0.39285714285714285
2020-11-10,anne_arundel,24003,567696,13335,111,126.71428571428571,19.552718356303373,22.32079946208635,283,0,0.14285714285714285,1900,2542.4285714285716,0.0611,0.0564,0.9281875915974597,0.7582260371959942
2020-11-10,baltimore,24005,827625,22864,196,197.85714285714286,23.68222322911947,23.90661747254407,688,2,1.7142857142857142,3450,4282.857142857143,0.0574,0.0547,0.9036830486813058,0.8036053130929791
2020-11-10,baltimore_city,24510,614700,19549,191,179.57142857142858,31.072067675288757,29.212856445652932,517,0,1.2857142857142858,4240,3811,0.0521,0.057800000000000004,0.8022756083232848,0.8468486157471039
2020-11-10,calvert,24009,91082,1294,11,10,12.07702948991019,10.979117718100174,29,0,0,233,270,0.0429,0.0382,0.9050279329608938,0.9696969696969698
2020-11-10,caroline,24011,32875,783,2,2.2857142857142856,6.083650190114068,6.9527430744160785,9,0,0.14285714285714285,80,132.85714285714286,0.0375,0.0258,NA,NA
2020-11-10,carroll,24013,167522,2504,30,24.857142857142858,17.908095653108248,14.838136398289691,130,0,0,411,665.5714285714286,0.0438,0.0418,0.9576333089846603,0.7833333333333333
2020-11-10,cecil,24015,102517,1489,16,13,15.607167591716497,12.680823668269653,36,0,0,177,378.57142857142856,0.0791,0.043,0.742216687422167,0.4893617021276595
2020-11-10,charles,24017,157671,3516,32,34.714285714285715,20.295425284294513,22.016912250373064,102,0,0,451,576.7142857142857,0.0843,0.06860000000000001,0.7355679702048417,0.925
2020-11-10,dorchester,24019,32261,874,1,5.571428571428571,3.099717925668764,17.269857014440255,13,0,0.14285714285714285,74,168.42857142857142,0.013500000000000002,0.051500000000000004,NA,NA
2020-11-10,frederick,24021,248472,5257,46,43.714285714285715,18.513152387391738,17.593244194229417,140,0,0,1047,1233.857142857143,0.0659,0.044199999999999996,0.7063025210084033,0.6789473684210526
2020-11-10,garrett,24023,29376,194,5,4.714285714285714,17.02069716775599,16.04808590102708,1,0,0,53,121.85714285714286,0.0943,0.0604,NA,NA
2020-11-10,harford,24025,251025,4188,58,60,23.105268399561798,23.902001792650132,84,0,0.2857142857142857,773,976.4285714285714,0.0815,0.0694,0.9147982062780269,0.8892617449664431
2020-11-10,howard,24027,315327,6443,67,54.857142857142854,21.247784046402625,17.396906340764623,129,0,0.2857142857142857,1290,1472,0.04650000000000001,0.0416,0.6433774834437086,0.5333333333333333
